class,name,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22
6__RatS1-10-102-CNG 4096.65 1 1 3 9.61 37.0826 7.26 3.98321 47.9699 517.456 1092.9 35.3449 37.0448 0 15.9867 0.984704 11 1 0 0 0 1.01126
6__RatS1-10-102-CNG 4096.65 1 1 3 13.5 36.2526 8.27 3.21795 48.4054 450.86 1038.05 34.6242 37.4803 0 16.1333 0.974599 12 1 0 0 0 1.01503
6__RatS1-10-102-CNG 4096.65 1 1 3 13.85 12.6126 5.73 5.82089 29.4817 414.641 1032.2 16.6066 18.5566 0 9.82333 0.964972 6 1 0 0 0 1.02239
6__RatS1-10-104-CNG 7431.35 1 1 3 23.25 66.4221 0 2.3149 84.4537 783.212 1988.58 65.5645 71.1296 0 28.1467 0.97392 25 1 0 0 0 1.01424
6__RatS1-10-104-CNG 7431.35 1 1 3 14.79 69.4221 8.19 2.72471 83.6839 938.567 2119.18 64.4303 70.3597 0 27.89 0.971909 26 1 0 0 0 1.03686
6__RatS1-10-107-CNG 2322.68 1 2 5 25.89 46.56 9.24 1.80228 87.5801 446.63 636.214 50.9545 53.0092 1 17.512 0.976207 25 0.5 1.17 103.433 42.2572 1.00741
6__RatS1-10-107-CNG 2322.68 1 2 5 23.02 40.9112 10.56 2.0615 72.9714 390.034 606.562 40.646 48.3083 1 14.592 0.964301 18 0.5 1.345 60.4342 94.2925 1.01124
6__RatS1-10-107-CNG 2322.68 1 1 3 56.26 52.03 2.51 2.20923 88.116 408.797 612.467 76.4021 79.0737 0 29.37 0.988738 17 1 0 0 0 1.00308
6__RatS1-10-107-CNG 2322.68 1 1 3 11.17 63.7312 5.72 2.36405 73.0003 456.178 667.583 60.3589 63.958 0 24.33 0.981242 19 1 0 0 0 1.01367
6__RatS1-10-108-CNG 4975.01 1 3 7 21.04 51.66 1.7 1.38069 108.26 669.56 1335.62 51.7594 54.1889 2 15.4586 0.969133 55 0.666667 1.38 100.039 44.4074 1.01064
6__RatS1-10-108-CNG 4975.01 1 2 5 30.45 38.848 3.3 1.9338 74.7902 575.261 1289.32 38.8166 41.1563 1 14.952 0.988288 31 0.5 0.705 113.516 77.4907 1.0082
6__RatS1-10-109-CNG 9663.24 1 7 15 65.32 124.4 8.94 0.885113 344.601 1237.46 2574.77 101.308 113.562 4 22.968 0.945473 127 0.6 1.119 62.8328 59.544 1.0173
6__RatS1-10-109-CNG 9663.24 1 5 11 36.86 74.0916 7.23 1.31219 137.39 844.833 2444.15 68.4804 77.4656 4 12.4864 0.977557 50 0.8 1.3 63.4288 62.9924 1.01394
6__RatS1-10-109-CNG 9663.24 1 2 5 11.55 64.3416 7.8 1.69814 86.0496 809.976 2441.54 58.3339 65.0757 1 17.206 0.916416 38 0.5 1.645 98.1838 47.4511 1.0475
6__RatS1-10-109-CNG 9663.24 1 4 9 29.07 36.8916 3 1.56148 98.3075 835.443 2450.6 36.8179 60.7479 3 10.9189 0.964311 47 0.75 0.7 69.8362 81.6668 1.00794
6__RatS1-10-112-CNG 9976.08 1 2 5 41.94 68.8192 4.94 1.545 125.645 856.588 2523.61 72.7611 76.5254 1 25.122 0.9764 41 0.5 0.98 36.7466 38.0109 1.00968
6__RatS1-10-112-CNG 9976.08 1 4 9 70.29 54 7.75 1.16646 140.816 827.135 2529.45 81.7314 91.1358 3 15.6411 0.97272 55 0.75 0.7575 78.9549 73.861 1.01904
6__RatS1-10-112-CNG 9976.08 1 3 7 28.75 26.4792 4 2.14588 74.7875 737.275 2504.27 32.5856 45.527 2 10.6771 0.960959 23 0.666667 0.705 83.9025 96.514 1.00951
6__RatS1-10-112-CNG 9976.08 1 8 17 93.52 68.69 4.79 0.792593 327.325 1055.08 2579.41 100.743 133.419 5 19.2488 0.969167 110 0.491667 0.909167 62.4604 67.0529 1.0096
6__RatS1-10-112-CNG 9976.08 1 6 13 87.61 111.381 7.25 1.03916 326.64 1043.25 2603.4 124.904 131.289 3 25.1215 0.974073 77 0.25 1.04 73.432 40.2189 1.00922
6__RatS1-10-113-CNG 6743.77 1 2 5 49.74 70.4099 8.64 1.51367 117.175 684.853 1718.95 68.9794 75.0123 1 23.428 0.94674 38 0.5 0.665 81.5841 120.045 1.01838
6__RatS1-10-113-CNG 6743.77 1 1 3 26.11 69.4599 3.5 2.12855 82.9354 598.046 1696.57 68.2953 70.0356 0 27.6367 0.991717 21 1 0 0 0 1.00521
6__RatS1-10-113-CNG 6743.77 1 6 13 57.29 127.06 8.14 0.95975 308.19 900.844 1790.38 133.276 141.57 5 23.7015 0.980492 82 0.833333 0.69 66.6047 42.0609 1.00739
6__RatS1-10-113-CNG 6743.77 1 2 5 107.96 45.6499 6.5 1.27424 186.796 647.863 1701.53 118.998 127.716 1 37.352 0.975743 40 0.5 1.395 48.3975 28.4381 1.00657
6__RatS1-10-113-CNG 6743.77 1 2 5 59.16 37.8199 0.99 1.68537 95.5612 581.712 1697.73 63.3761 69.2949 1 19.106 0.979157 26 0.5 0 60.824 65.4361 1.01278
6__RatS1-10-114-CNG 3639.9 1 7 15 41.35 167.16 10.34 0.618104 419.585 681.572 993.796 173.085 184.822 6 27.9673 0.964159 106 0.857143 0.698333 55.3487 50.1557 1.00775
6__RatS1-10-114-CNG 3639.9 1 3 7 39.7 56.69 1.54 1.26997 119.598 422.273 923.017 57.5795 60.9253 2 17.0829 0.985503 32 0.666667 0.825 116.074 110.145 1.00673
6__RatS1-10-114-CNG 3639.9 1 3 7 35.63 39.8915 12.25 1.16636 112.34 431.922 920.574 49.6961 60.9744 2 16.0457 0.948655 36 0.666667 0.6275 56.4738 38.7448 1.02991
6__RatS1-10-114-CNG 3639.9 1 2 5 20.48 19.9615 4.59 2.46493 47.8471 378.009 914.533 22.019 24.8092 1 9.566 0.981709 14 0.5 0.67 84.3118 82.0544 1.01623
6__RatS1-10-114-CNG 3639.9 1 3 7 25.11 50.08 11.5 1.11632 114.437 459.325 927.985 48.6633 55.4684 2 16.3443 0.945478 41 0.666667 1.7125 87.5198 70.3305 1.01621
6__RatS1-10-115-CNG 4103.72 1 1 3 8.87 51.0657 0.39 1.9829 59.5793 550.855 1107.2 47.6152 48.6479 0 19.8533 0.992924 29 1 0 0 0 1.00616
6__RatS1-10-115-CNG 4103.72 1 3 7 50.7 80.12 2.55 0.868258 151.322 477.191 1035.05 81.6192 91.1995 2 21.6114 0.964875 55 0.666667 0.9 57.948 50.2342 1.01018
6__RatS1-10-115-CNG 4103.72 1 1 3 15.62 128.59 3.8 1.20873 146.176 498.816 1037.31 128.631 135.245 0 48.72 0.983699 36 1 0 0 0 1.01063
6__RatS1-10-118-CNG 6631.88 1 2 5 19.3 40.1541 0.25 2.58714 63.1165 562.937 1665.2 38.9386 41.0569 1 12.62 0.994181 16 0.5 1 42.2597 32.3229 1.00137
6__RatS1-10-118-CNG 6631.88 1 2 5 23.02 65.034 2.1 1.59256 97.4612 599.128 1665.29 60.5214 64.1156 1 19.486 0.962553 29 0.5 0 64.8646 80.6838 1.01435
6__RatS1-10-120-CNG 6003.32 1 1 3 10.91 46.8447 3.4 3.19737 60.0177 636.594 1554.67 40.8005 47.6084 0 20 0.952334 16 1 0 0 0 1.0318
6__RatS1-10-120-CNG 6003.32 1 2 5 26.4 49.3946 0.4 2.64237 82.2495 567.075 1511.46 50.6211 52.5584 1 16.446 0.983451 16 0.5 0.64 50.2426 27.2194 1.00713
6__RatS1-10-120-CNG 6003.32 1 2 5 14.15 68.2547 6.3 2.42139 102.635 634.328 1551.27 68.728 70.322 1 20.522 0.981809 20 0.5 0.64 19.1175 34.3547 1.00551
6__RatS1-10-120-CNG 6003.32 1 2 5 21.61 21.0746 9.5 2.71752 53.4979 566.114 1522.52 25.5221 29.8424 1 10.694 0.963326 17 0.5 0.48 109.398 112.716 1.01801
6__RatS1-10-121-CNG 10776 1 5 11 68.31 86.17 5.05 1.01797 248.363 1050.65 2780.85 94.3074 96.2949 3 22.5736 0.967451 77 0.466667 1.51833 57.0125 50.7735 1.00697
6__RatS1-10-121-CNG 10776 1 3 7 45.96 82.5106 9.55 1.12522 176.018 908.502 2736.49 91.7933 96.9301 2 25.1429 0.965355 62 0.666667 1.38 60.0199 22.7652 1.00903
6__RatS1-10-121-CNG 10776 1 2 5 58.78 86.1306 3.54 1.50302 140.064 851.677 2711.34 105.066 115.669 1 28.01 0.975523 41 0.5 0.67 48.675 32.3443 1.00494
6__RatS1-10-125-CNG 3632.57 1 3 7 25.59 69.6 12.74 1.32278 124.38 661.493 1101.87 75.2417 89.0668 2 17.7629 0.964548 64 0.666667 1.14 110.941 96.1097 1.01804
6__RatS1-10-125-CNG 3632.57 1 2 5 60.19 30.848 4.09 1.3366 91.8503 455.493 927.138 63.0657 71.5062 1 18.362 0.97537 33 0.5 0 60.5847 51.1354 1.02078
