class,name,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22
3__021201-CNG 29185.8 1 1 3 26.08 59.921 3.7 1.41172 84.7629 1420.39 7297.74 55.6633 63.7409 0 28.2533 0.957758 50 1 0 0 0 1.03627
3__021201-CNG 29185.8 1 7 15 39.72 116.31 4.34 0.428609 310.511 1533.86 7302.28 120.975 141.988 6 20.696 0.934067 233 0.857143 0 101.662 72.3226 1.01632
3__021201-CNG 29185.8 1 3 7 12.58 51.321 3.15 1.38718 90.6026 1423.32 7297.86 41.774 44.6038 2 12.94 0.966274 51 0.666667 0 86.9791 57.1263 1.01566
3__021201-CNG 29185.8 1 6 13 37.6 82.701 3.69 0.634136 181.916 1469.22 7299.69 79.5172 103.136 5 13.9892 0.938366 132 0.833333 0 101.303 84.7895 1.03874
3__021201-CNG 29185.8 1 3 7 26.97 44.631 4.7 1.17603 99.8192 1437.86 7298.93 41.4183 53.4303 2 14.2571 0.923124 64 0.666667 0 51.2253 34.1314 1.02681
3__021201-CNG 29185.8 1 3 7 37.76 38.2 4.74 1.09237 115.844 1447.93 7299.44 45.1897 65.422 2 16.5457 0.955872 70 0.666667 0 102.822 63.6742 1.01494
3__021201-CNG 29185.8 1 4 9 34.39 66.741 4.63 0.613822 163.397 1455.44 7298.97 65.6119 78.9789 2 18.1511 0.962153 135 0.25 0 102.341 88.2929 1.01258
3__021201-CNG 29185.8 1 3 7 28.99 44.461 4.48 1.40232 79.6139 1415.96 7297.49 45.475 49.1786 2 11.37 0.969942 50 0.666667 0 116.406 102.811 1.01984
3__021201-CNG 29185.8 1 1 3 13.54 59.271 4 1.28847 77.8644 1415.13 7297.46 50.236 56.8424 0 25.9533 0.961259 55 1 0 0 0 1.03001
3__021201-CNG 29185.8 1 20 41 61.3 102.94 4.73 0.272297 581.863 1652.64 7306.37 105.451 117.088 9 14.1866 0.934746 512 0.493641 0 92.3304 91.422 1.02365
3__021201-CNG 29185.8 1 1 3 30.3 34.931 4.62 1.93903 64.4224 1408.8 7297.22 40.9688 43.4004 0 21.4733 0.981324 35 1 0 0 0 1.00864
3__021201-CNG 29185.8 1 1 3 26.11 26.851 4.76 1.75554 63.7839 1408.5 7297.21 32.4768 42.7619 0 21.26 0.919826 39 1 0 0 0 1.02168
3__021201-CNG 29185.8 1 22 45 118.03 125.44 4.8 0.240548 903.114 1831.73 7314.19 104.088 124.617 8 20.0642 0.939569 777 0.5171 0 88.6145 69.7051 1.01952
3__021204-CNG 84423.3 1 61 123 141.6 138.14 2.36 0.317928 1462.51 3583.63 21138.3 160.9 184.156 15 11.885 0.939682 604 0.553533 0 92.1558 89.6891 1.02896
3__021204-CNG 84423.3 1 29 59 85.68 110.14 2.19 0.385297 865.852 3264.97 21124.8 96.4723 124.875 9 14.671 0.88979 415 0.534466 0 91.2517 87.594 1.06032
3__021204-CNG 84423.3 1 13 27 33.82 84.4664 1.8 0.982258 264.479 2943.8 21111.1 70.3989 95.4781 10 9.79 0.946842 110 0.769231 0 73.2211 83.207 1.03039
3__021204-CNG 84423.3 1 53 107 79.03 127.94 0.67 0.340099 1108.35 3665.51 21158.8 98.5633 142.086 14 10.3532 0.915154 989 0.569636 0 98.2812 91.3499 1.04203
3__030101-CNG 21295.2 1 3 7 50.73 127.15 8.32 0.588057 322.534 1306.77 5333.78 146.785 171.668 2 46.0714 0.943387 141 0.666667 0 50.4619 35.9915 1.02699
3__030101-CNG 21295.2 1 2 5 90.8 78.9527 6.2 0.567198 187.718 1217 5328.27 99.6491 151.939 1 37.54 0.889811 137 0.5 0 57.7785 95.7738 1.03324
3__030101-CNG 21295.2 1 1 3 23.89 61.7827 6.03 1.38877 84.5181 1147.04 5324.44 57.2318 65.5927 0 28.17 0.957511 44 1 0 0 0 1.02489
3__030101-CNG 21295.2 1 8 17 166.61 124.35 4.14 0.276178 793.739 1602.06 5353.03 184.544 225.538 5 46.6853 0.867586 561 0.520833 0.69 75.9172 43.0461 1.03697
3__030101-CNG 21295.2 1 5 11 155.07 81.69 3.95 0.326699 465.618 1313.89 5330.48 179.776 222.674 4 42.3227 0.870946 295 0.8 0 81.8455 71.4775 1.0447
3__030101-CNG 21295.2 1 11 23 123.63 127.61 6.91 0.249773 843.386 1564.62 5349.38 151.259 218.234 6 36.6643 0.871548 547 0.621212 0 74.4566 55.6603 1.04257
3__030101-CNG 21295.2 1 2 5 38.46 100.573 7.97 0.635612 174.581 1181.15 5325.43 92.2604 127.392 1 34.912 0.87397 108 0.5 0 40.5856 92.8946 1.02869
3__030101-CNG 21295.2 1 4 9 121.74 71.98 7.83 0.484191 232.465 1192.31 5325.48 142.902 177.176 3 25.8233 0.92944 147 0.75 0 73.0382 67.1698 1.02042
3__030101-CNG 21295.2 1 16 33 126.62 189.73 5.06 0.232639 1063.48 1606.12 5341.44 155.227 209.892 7 32.223 0.900531 654 0.610119 0 78.9752 56.9916 1.03325
3__030102-CNG 15535.9 1 13 27 98.24 70.1215 16.36 0.244109 503.428 1091.13 3889.26 81.914 128.534 7 18.6411 0.902567 397 0.634615 0 84.9483 98.0821 1.03328
3__030102-CNG 15535.9 1 21 43 110.35 128.54 14.96 0.319558 1008.42 1628.22 3925.16 137.735 180.337 7 23.4463 0.91253 563 0.511233 0 76.6424 62.8118 1.02614
3__030102-CNG 15535.9 1 7 15 42 45.35 14.66 0.526956 211.176 997.272 3886.95 58.0652 90.0883 5 14.072 0.912643 131 0.657143 0 84.8321 74.0907 1.03723
3__030102-CNG 15535.9 1 10 21 81.81 104.06 15.21 0.249657 483.078 1079.87 3888.79 109.375 147.422 6 22.999 0.906982 375 0.421429 0 79.9201 78.3879 1.02678
3__030102-CNG 15535.9 1 6 13 49.33 104.79 14.59 0.440966 323.512 1090.12 3892.52 111.564 137.166 5 24.8808 0.939193 198 0.833333 0 84.2436 82.0521 1.01359
3__030102-CNG 15535.9 1 9 19 86.55 66.6 16.89 0.398863 374.623 1136.56 3895.2 101.553 122.73 4 19.7121 0.919228 254 0.460317 0 94.4388 80.3974 1.02313
3__030102-CNG 15535.9 1 4 9 52.2 32.22 13.33 0.573909 159.805 981.826 3886.96 59.1238 73.8883 2 17.75 0.911345 118 0.25 0 90.7987 66.8729 1.02916
3__030102-CNG 15535.9 1 4 9 77.84 28.0515 15.59 0.4872 214.626 998.789 3887.01 91.5535 115.827 3 23.84 0.911696 146 0.75 0 88.0899 37.6325 1.03267
3__030103-CNG 21825.1 1 2 5 24.99 35.5005 3.94 1.08103 103.103 1183.4 5457.76 26.5949 65.6301 1 20.618 0.811796 61 0.5 0 31.2426 63.1744 1.13628
3__030103-CNG 21825.1 1 38 77 151.73 125.9 4.29 0.185611 1391.81 1768.24 5480.87 135.676 188.518 12 18.0708 0.901566 1241 0.54564 0 76.2904 64.6929 1.04185
3__030103-CNG 21825.1 1 8 17 68.13 69.84 2.76 0.52932 301.582 1321.31 5465.15 96.302 117.137 5 17.7359 0.908107 172 0.491667 0 70.8037 44.2365 1.03171
3__030103-CNG 21825.1 1 11 23 59.62 55.87 3.81 0.476308 318.743 1332.09 5465.69 75.9568 102.782 5 13.8535 0.893774 205 0.393939 0 87.5563 93.8293 1.04275
3__030103-CNG 21825.1 1 10 21 73.7 115.329 2.29 0.350615 430.205 1378.6 5467.68 126.076 142.024 5 20.481 0.916056 314 0.558333 0 80.0353 71.2983 1.02859
3__030103-CNG 21825.1 1 1 3 7.19 50.7205 2.06 2.289 64.0901 1170.68 5457.55 41.5791 45.0091 0 21.36 0.974598 27 1 0 0 0 1.01011
3__030103-CNG 21825.1 1 3 7 34.15 45.2705 2.18 1.2593 96.5795 1190.07 5458.47 43.8455 50.4024 2 13.7943 0.942785 53 0.666667 0 94.1751 60.9218 1.02647
3__030103-CNG 21825.1 1 7 15 42.66 30.67 4.07 0.819701 145.177 1219.08 5459.85 47.288 58.5169 5 9.67267 0.94436 90 0.657143 0 95.0568 107.646 1.02206
3__030109-CNG 18569.7 1 3 7 74.7 68.88 3.58 0.519279 194.817 1132.53 4647.43 84.9255 107.67 2 27.8257 0.915076 163 0.666667 0 93.8378 119.649 1.02607
3__030109-CNG 18569.7 1 29 59 108.18 167.14 4.59 0.391683 1360.13 2416.58 4758.48 176.135 227.025 9 23.0481 0.900484 786 0.496648 0 82.3673 80.0704 1.02779
3__030109-CNG 18569.7 1 17 35 139.46 171.57 5.48 0.364551 1203.54 2120.09 4723.49 158.958 190.007 6 34.3817 0.886321 752 0.518207 0 77.8304 73.5268 1.03466
3__030110-CNG 13879.4 1 1 3 35.27 48.9443 9.41 1.37735 78.7036 894.784 3472.91 56.3592 62.2949 0 26.23 0.968239 43 1 0 0 0 1.01623
3__030110-CNG 13879.4 1 1 3 29.25 32.3443 13.91 1.67577 68.7199 886.943 3472.42 41.5146 52.3113 0 22.9033 0.931202 34 1 0 0 0 1.03075
3__030110-CNG 13879.4 1 28 57 105.55 162.47 13.64 0.272956 1676.4 2103.33 3547.45 153.193 202.487 8 29.4061 0.879832 1399 0.379701 0 85.4983 65.5473 1.03668
3__030110-CNG 13879.4 1 52 105 118.8 165.41 13.9 0.213522 2067.7 2095.51 3533.51 165.837 220.241 12 19.6871 0.893115 2029 0.6227 0 90.5293 85.0339 1.036
3__030110-CNG 13879.4 1 7 15 70.79 103.41 9.39 0.312029 374.344 1037.02 3477.98 93.7244 121.405 5 24.952 0.898295 343 0.657143 0 105.275 93.207 1.04512
3__030110-CNG 13879.4 1 7 15 44.58 66.7 13.63 0.390435 255.906 973.766 3475.29 83.6763 108.641 4 17.0547 0.910069 221 0.6 0 83.6744 77.6939 1.02957
3__030110-CNG 13879.4 1 1 3 20.31 41.0243 13.03 1.3582 63.9424 871.244 3470.93 40.9206 47.5337 0 21.31 0.953625 41 1 0 0 0 1.01704
3__030403-CNG 12521.1 1 51 103 139.69 163.35 17.93 0.236454 1466.76 1694.61 3175.3 159.495 190.052 11 14.2353 0.916499 1234 0.586646 0 88.6399 82.3554 1.02826
3__030403-CNG 12521.1 1 6 13 47.59 44.4 16.28 0.507399 140.732 840.732 3131.94 61.1466 88.4352 4 10.8208 0.946846 125 0.583333 0 94.1666 99.8167 1.01713
3__030403-CNG 12521.1 1 3 7 25.04 76.8075 16.45 0.74335 131.841 866.251 3134.3 72.3105 94.1748 2 18.8286 0.916524 88 0.666667 0 116.013 98.7389 1.03388
3__030403-CNG 12521.1 1 4 9 18.64 65.8675 16.57 0.827563 123.871 860.992 3134.02 61.4927 77.9162 3 13.7589 0.927171 76 0.75 0 76.8363 52.6724 1.02899
3__030403-CNG 12521.1 1 12 25 40.53 76.21 17.32 0.393339 337.338 1001.82 3141.42 91.5053 155.793 6 13.4896 0.909967 256 0.533333 0 97.8914 85.7081 1.02786
3__030403-CNG 12521.1 1 40 81 104.69 110.71 18.59 0.231114 1059.87 1380.11 3156.85 125.263 168.69 11 13.08 0.91738 920 0.536561 0 91.2398 82.7646 1.02803
