class,name,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22
7__01-03-c1-CNG 51288.4 1 6 13 106.89 169.47 87.49 0.488753 982.118 3520.76 13218.6 197.577 298.969 4 75.5431 0.779863 1127 0.583333 1.0275 65.586 52.0371 1.06142
7__01-03-c1-CNG 51288.4 1 10 21 136.54 156.47 110.98 0.401602 1486.98 3814.37 13328 209.601 292.666 4 70.8029 0.806094 1813 0.366667 1.395 111.492 35.5316 1.07268
7__01-03-c1-CNG 51288.4 1 3 7 56.89 172.236 34.84 0.503407 477.671 2665.34 12975.2 186.666 251.565 2 68.2343 0.838677 606 0.666667 0 49.1434 38.4149 1.06972
7__01-03-c1-CNG 51288.4 1 2 5 17.95 128.404 22.72 1.18094 218.776 2608.62 13010.3 117.888 176.24 1 43.75 0.819359 217 0.5 0 66.9938 24.0798 1.11092
7__01-03-c1-CNG 51288.4 1 29 59 158.49 494.58 230.66 0.8577 6241.96 18518 18101.7 522.036 768.145 10 105.791 0.742992 7241 0.485913 2.6475 70.8944 37.412 1.07987
7__03-4-c2-CNG 28565.5 1 3 7 143.29 62.26 14.77 0.632289 325.957 1897.17 7326.52 145.305 192.234 2 46.5614 0.830327 387 0.666667 0.5 90.9767 51.356 1.08482
7__03-4-c2-CNG 28565.5 1 15 31 126.93 128.87 30.3 0.481555 1408.3 3473.57 7794.77 151.892 201.577 7 45.4239 0.812177 1785 0.486154 1.514 95.7251 39.1297 1.07051
7__03-4-c2-CNG 28565.5 1 19 39 153.84 391.58 168.92 0.826097 3263.5 9693.47 9676.25 452.492 702.104 7 83.6746 0.70994 4165 0.594427 2.2935 67.5047 51.4842 1.112
7__09-4-c1-CNG 57542.2 1 5 11 73.88 144.68 55.68 0.554198 705.861 3191.54 14576.8 168.105 209.533 3 64.1645 0.859558 779 0.466667 1.2275 120.68 36.798 1.05342
7__09-4-c1-CNG 57542.2 1 8 17 107.54 141.95 63.15 0.577339 979.691 3740.37 14711.8 168.808 239.101 4 57.6241 0.759021 1105 0.458333 1.5375 70.4368 45.0054 1.12732
7__09-4-c1-CNG 57542.2 1 1 3 30.93 78.62 19.04 1.83731 117.91 2558.34 14543.6 75.0517 91.5502 0 39.3033 0.939929 104 1 0 0 0 1.04425
7__09-4-c1-CNG 57542.2 1 2 5 69.55 50.87 21.21 1.21468 173.449 2523.4 14513.2 85.15 103.095 1 34.686 0.865604 139 0.5 1.58 68.623 49.5309 1.09163
7__09-4-c1-CNG 57542.2 1 16 33 187.98 443.22 190.89 0.663322 2994.72 8119.49 16172.6 506.664 743.539 8 90.7448 0.763102 3257 0.59504 1.69286 80.0432 47.7298 1.07354
7__09-4-c1-CNG 57542.2 1 7 15 134.47 416.13 231.41 0.701358 1539.76 5738.59 15770.4 475.347 700.57 5 102.646 0.748464 1679 0.657143 2.68 57.9022 50.3925 1.08416
7__10-4-c2-CNG 40283.9 1 9 19 142.47 143.71 0.00999999 0.911152 1045.68 4559.52 10849.3 178.568 223.04 6 55.0305 0.859933 1517 0.574074 2.085 81.7613 28.5073 1.04456
7__10-4-c2-CNG 40283.9 1 2 5 27.4 119.033 0.00999999 1.55301 166.273 2324.65 10327.5 108.457 124.914 1 33.252 0.933918 215 0.5 2.245 133.933 59.9713 1.02983
7__10-4-c2-CNG 40283.9 1 4 9 116.98 201.45 0.00999999 1.13604 547.237 3528.57 10685.4 221.124 271.522 3 60.7989 0.850414 717 0.75 1.63 74.7287 38.5474 1.0857
7__10-4-c2-CNG 40283.9 1 13 27 451 351.863 145.06 1.03996 3659.26 13808.7 14528.5 576.556 808.722 5 135.524 0.789692 3727 0.225441 2.4675 71.33 25.8982 1.0584
7__12299402-CNG 14156.1 1 5 11 144.22 199.88 103.47 2.06884 895.443 5937.35 5908.12 273.133 316.601 3 81.3991 0.885783 197 0.466667 3.86 67.0351 54.4927 1.03663
