class,name,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22
5__Culture-108-5-CNG 12330.6 1 6 13 112.01 125.08 5.25 0.283178 393.41 864.745 3084.1 163.981 185.246 3 30.2562 0.957197 221 0.5 0 32.7469 44.1714 1.01772
5__Culture-108-5-CNG 12330.6 1 3 7 88.6 111.22 2.53 0.565919 225.779 827.881 3083.45 134.956 165.578 2 32.2486 0.967462 95 0.666667 0 63.9881 71.7287 1.01283
5__Culture-108-5-CNG 12330.6 1 3 7 80.47 95.603 3.47 0.527401 243.603 831.8 3083.52 121.352 128.92 2 34.7957 0.970926 103 0.666667 0 49.6596 57.384 1.00906
5__Culture-125-9-CNG 13214.3 1 2 5 151.78 120.56 2.15 0.873613 322.248 885.929 3304.74 163.006 175.706 1 64.446 0.97697 60 0.5 0 36.5922 54.2687 1.01357
5__Culture-125-9-CNG 13214.3 1 3 7 111.06 172.51 2.3 0.704431 472.331 918.934 3305.32 191.39 197.927 2 67.4714 0.978405 76 0.666667 0 61.4451 43.9076 1.00659
5__Culture-125-9-CNG 13214.3 1 3 7 94.94 188.08 1.89 0.800557 414.004 906.107 3305.1 200.007 205.756 2 59.14 0.987973 66 0.666667 0 62.7342 31.1321 1.00308
5__Culture-125-9-CNG 13214.3 1 5 11 165.77 289.21 6.53 0.471807 635.501 954.817 3305.95 210.04 222.209 3 57.7691 0.964372 120 0.4 0 54.8883 49.7324 1.0057
5__Culture-125-9-CNG 13214.3 1 5 11 167.95 153.92 3.43 0.562008 558.72 937.932 3305.65 191.378 213.093 3 50.7882 0.987257 98 0.466667 0 47.1591 44.8172 1.00303
5__Culture-129-5-CNG 15507.8 1 1 3 55.18 215.017 3.34 0.690371 254.25 962.953 3877.85 231.619 237.223 0 84.7467 0.992125 82 1 0 0 0 1.00387
5__Culture-129-5-CNG 15507.8 1 5 11 198.61 194.47 24.98 0.367488 562.992 1030.85 3879.04 282.836 323.006 3 51.1764 0.895126 171 0.466667 0 81.2494 48.232 1.03569
5__Culture-129-5-CNG 15507.8 1 11 23 382.88 127.96 22.44 0.214518 1085.42 1145.74 3881.05 292.205 325.923 6 47.1883 0.939851 352 0.468687 0 51.2672 43.2144 1.02724
