class,name,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22
1__13B-40x-CNG 17523.2 1 5 11 66.92 70.89 37.48 1.75956 234.804 1262.04 4437.6 97.9181 112.864 4 21.34 0.919738 37 0.8 0.815 83.0863 99.6066 1.02624
1__13B-40x-CNG 17523.2 1 9 19 70.7 162.04 94.82 0.636276 669.221 1669.49 4534.63 181.127 217.878 5 35.2163 0.919361 144 0.529101 0.891667 75.756 61.7824 1.03083
1__13B-40x-CNG 17523.2 1 1 3 55.94 17.7346 10.09 3.19388 80.3655 1118.42 4423.15 57.8572 62.6309 0 26.7833 0.974593 19 1 0 0 0 1.0176
1__13B-40x-CNG 17523.2 1 3 7 18.95 88.5373 10.31 3.94063 132.103 1706.84 4860.06 80.1865 85.2007 2 18.8671 0.973131 22 0.666667 0.61 58.7272 60.9085 1.01905
1__13C-40x-CNG 54617.4 1 3 7 58.52 49.6028 29.73 3.12781 189.071 2856.45 14076.3 75.5463 88.392 2 27.0043 0.930009 38 0.666667 1.36 58.9633 45.2505 1.0259
1__13C-40x-CNG 54617.4 1 6 13 90.96 102.84 52.91 1.62823 461.898 3420.44 14297.3 115.398 149.581 3 35.5254 0.916386 92 0.5 0.982 54.9042 56.322 1.04125
1__13C-40x-CNG 54617.4 1 2 5 89.04 31.8528 3.24 8.70579 138.988 3901.66 16358.2 91.0669 92.2373 1 27.794 0.985761 15 0.5 1.345 42.4627 25.6777 1.00447
1__13D-40x-CNG 12564.7 1 1 3 49.73 88.22 39.59 1.52594 142.132 894.44 3150.28 110.78 126.259 0 47.37 0.959135 37 1 0 0 0 1.02854
1__13D-40x-CNG 12564.7 1 12 25 118.46 136.17 88.57 0.445387 992.118 1797.23 3348.22 151.191 182.048 6 39.6796 0.887458 297 0.502778 0.901364 52.7774 51.2336 1.04298
1__13D-40x-CNG 12564.7 1 5 11 102.91 79.48 66.36 0.590479 440.98 1249.1 3253.48 127.511 173.005 3 40.0836 0.862066 146 0.466667 0.63 72.2142 77.2932 1.06059
1__13D-40x-CNG 12564.7 1 7 15 98.29 237.58 52.91 0.572641 699.028 1956.73 3633.46 145.335 199.023 4 46.596 0.889979 212 0.419048 0.743333 64.2159 59.4917 1.03725
1__13E-40x-CNG 19885.1 1 3 7 111.64 51.4 34.13 1.05726 258.398 1439.61 5082.53 122.938 164.295 2 36.9071 0.898606 75 0.666667 1 84.9831 61.6029 1.04815
1__13E-40x-CNG 19885.1 1 1 3 12.51 18.4981 5.58 8.80203 34.8223 1153.45 5001.3 15.7434 16.3242 0 11.6 0.98451 7 1 0 0 0 1.02151
1__13E-40x-CNG 19885.1 1 3 7 93.17 113.73 100.25 0.797097 346.72 1331.68 4996.5 120.508 157.093 2 49.5257 0.872813 95 0.666667 0.63 30.8931 93.915 1.06151
1__13E-40x-CNG 19885.1 1 3 7 70.91 172.94 53.26 0.769058 436.525 1552 5073.41 188.869 254.145 2 62.3543 0.863325 123 0.666667 1 55.8496 44.058 1.04443
1__13E-40x-CNG 19885.1 1 1 3 51.51 57.319 30.4 1.94368 108.803 1123.21 4973.33 77.1558 90.305 0 36.26 0.951464 31 1 0 0 0 1.02351
1__13E-40x-CNG 19885.1 1 1 3 53.83 69.109 39.65 6.20912 136.852 2569.81 6716.44 87.6014 118.354 0 45.61 0.913388 18 1 0 0 0 1.04846
1__13F-40x-CNG 5767.45 1 2 5 63.12 94.6023 30.73 1.07839 168.976 585.071 1450.58 108.736 132.437 1 33.79 0.934022 41 0.5 0 69.5275 51.7921 1.02585
1__13F-40x-CNG 5767.45 1 2 5 75.11 142.79 32.44 0.59604 349.194 738.755 1486.09 161.08 192.089 1 69.836 0.923456 95 0.5 0 50.5272 28.1264 1.03363
1__13F-40x-CNG 5767.45 1 7 15 59.8 136.97 39.88 0.619945 442.441 951.932 1569.67 137.615 179.792 4 29.4907 0.929454 113 0.419048 0.806667 66.4825 59.3342 1.04917
1__13G-40x-CNG 18970.5 1 2 5 54.15 101.03 66.59 1.93563 197.117 1214.96 4759.68 131.506 160.762 1 39.418 0.935295 32 0.5 1 48.6014 36.6759 1.03111
1__13G-40x-CNG 18970.5 1 3 7 72.42 161.86 57.85 0.994861 378.231 1371.08 4777.42 178.003 212.885 2 54.0271 0.914992 72 0.666667 0 52.0566 44.7938 1.03569
1__13G-40x-CNG 18970.5 1 9 19 145.62 127.29 58.65 0.521092 839.964 1691.02 4813.77 161.287 191.942 4 44.2032 0.905174 174 0.492063 1.0525 75.413 54.626 1.02653
1__13G-40x-CNG 18970.5 1 5 11 138.78 138.12 54.27 1.25106 460.303 2553.69 6125.52 146.512 216.423 4 41.8391 0.918 104 0.8 0.80875 66.0571 64.2868 1.03764
1__13H-40x-CNG 9619.29 1 5 11 104.79 98.89 81.85 0.642818 421.281 991.685 2439.67 149.469 172.852 4 38.2945 0.909639 104 0.8 0.8475 57.1318 37.36 1.02603
1__13H-40x-CNG 9619.29 1 6 13 94.34 106.63 57.58 0.556994 506.005 1129.56 2463.72 131.851 180.594 4 38.9192 0.874691 142 0.583333 1.45625 74.5848 55.2844 1.04335
1__13H-40x-CNG 9619.29 1 17 35 136.34 136.06 81.59 0.496654 1100.73 2246.5 3340.36 170.049 208.064 10 31.4454 0.879102 277 0.616914 0.598333 78.4986 65.5778 1.04385
1__13I-40x-CNG 13205.6 1 4 9 91.96 94.52 43.01 0.867002 313.577 1082.91 3339.66 103.65 130.197 3 34.8367 0.899617 78 0.75 1.06167 69.2649 57.3974 1.03879
1__13I-40x-CNG 13205.6 1 4 9 41.93 92.15 55.71 1.03779 268.07 1067.42 3327.73 102.985 122.889 3 29.7811 0.910138 65 0.75 1.705 80.1461 64.8035 1.02768
1__13I-40x-CNG 13205.6 1 2 5 72.43 79.27 20.35 1.619 180.821 941.022 3311.05 99.2923 113.245 1 36.158 0.967983 34 0.5 0.63 95.0047 66.2695 1.00986
1__13I-40x-CNG 13205.6 1 1 3 10.07 34.1594 60.3 2.56331 94.7008 962.189 3323.48 66.1074 78.5621 0 31.56 0.947156 23 1 0 0 0 1.04858
1__13I-40x-CNG 13205.6 1 4 9 24.34 57.14 44.15 1.70765 187.74 1132.11 3408.1 67.41 91.1632 2 20.8533 0.834389 40 0.25 1.1 86.8178 52.1341 1.06823
1__13I-40x-CNG 13205.6 1 1 3 7.84 24.0894 23.11 9.15088 46.652 1231.02 3773.73 29.1921 30.5133 0 15.5433 0.985567 7 1 0 0 0 1.01307
1__13J-40x-CNG 5691.39 1 4 9 104.24 105.53 40.52 0.619142 417.77 850.019 1490.49 129.038 154.167 3 46.4122 0.912252 103 0.75 0.715 58.9301 55.4974 1.03281
1__13J-40x-CNG 5691.39 1 2 5 91.54 39.13 42.55 1.10727 200.89 693.392 1454.17 105.784 131.346 1 40.172 0.921538 47 0.5 0.565 49.5199 22.8596 1.0246
1__13J-40x-CNG 5691.39 1 2 5 47.13 89.6753 31.24 1.22107 177.028 666.03 1463.84 84.001 132.962 1 35.402 0.896433 39 0.5 0 130.334 105.721 1.05085
1__13J-40x-CNG 5691.39 1 1 3 17.05 12.1905 18.05 7.12351 42.1665 898.94 1933.96 24.9521 29.9759 0 14.05 0.944135 9 1 0 0 0 1.05833
1__16D-CNG 9315.39 1 3 7 81.6 111.07 49.37 1.40106 256.984 1158.14 2427.02 116.835 140.781 2 36.7071 0.932544 56 0.666667 1.475 53.7151 74.0486 1.01902
1__16D-CNG 9315.39 1 6 13 93.27 105.05 11.44 1.23181 333.862 1174.89 2457.5 143.004 158.413 4 25.6769 0.968552 55 0.583333 0.5375 57.5002 34.9249 1.01064
1__16D-CNG 9315.39 1 3 7 45.8 24.5832 10.84 3.47925 91.9519 772.72 2344.7 49.9742 57.3031 2 13.1314 0.961366 14 0.666667 0 37.3214 42.3588 1.06036
1__16D-CNG 9315.39 1 7 15 151.17 94.0132 73.17 0.91051 546.64 1509.89 2482.34 132.265 170.267 5 36.4367 0.909764 97 0.571429 0.73 77.0823 56.4553 1.03428
1__16D-CNG 9315.39 1 4 9 34.78 39.7032 20.37 3.16452 128.097 1162.52 2549.17 50.1575 63.0175 3 14.2289 0.951629 22 0.75 1 75.6866 67.1574 1.04624
1__16E-CNG 4775.73 1 17 35 245.07 64.68 161.11 0.432431 1426.95 1808.71 1465.43 210.44 313.697 9 40.764 0.91667 261 0.512885 0.919375 73.1812 73.4216 1.03572
1__16E-CNG 4775.73 1 5 11 56.97 29.37 54.54 1.12162 222.506 595.413 1213.3 66.9328 122.637 4 20.2209 0.928853 40 0.8 0.725 92.169 86.1645 1.03391
1__16E-CNG 4775.73 1 5 11 106.1 31.12 163.39 0.950944 468.56 1209.25 1328.3 175.882 206.219 3 42.5909 0.917518 79 0.466667 0.91 57.9745 50.0462 1.03581
